"wikidata_uri","label","birth_year","gender"
http://www.wikidata.org/entity/Q105311659,Veronica Beechey,1946,female
http://www.wikidata.org/entity/Q105312273,,1931,male
http://www.wikidata.org/entity/Q105320035,Adrián Scribano,1960,male
http://www.wikidata.org/entity/Q105333919,Wolfgang Menz,1971,male
http://www.wikidata.org/entity/Q105364750,Sally S. Simpson,1954,female
http://www.wikidata.org/entity/Q105372361,Debra C. Minkoff,1961,female
http://www.wikidata.org/entity/Q105382130,Christoffel Anthonie Olivier van Nieuwenhuijze,1920,male
http://www.wikidata.org/entity/Q105382464,Greg Marc Nielsen,1953,male
http://www.wikidata.org/entity/Q105382706,Roderick Moreland Kramer,1950,male
http://www.wikidata.org/entity/Q105393388,Marie-Pierre Arrizabalaga,1960,female
http://www.wikidata.org/entity/Q105393591,Peter Hofstede,1924,male
http://www.wikidata.org/entity/Q105395233,Maria José Casa-Nova,1963,female
http://www.wikidata.org/entity/Q105395311,Phyllis Moen,1942,female
http://www.wikidata.org/entity/Q105395425,Rodolfo Alvarez,1936,male
http://www.wikidata.org/entity/Q105397723,Lawrence Carter,1943,male
http://www.wikidata.org/entity/Q105402768,Izabela Wagner,1964,female
http://www.wikidata.org/entity/Q105425841,Mark McLelland,1966,male
http://www.wikidata.org/entity/Q105426459,Joachim Häfele,1967,male
http://www.wikidata.org/entity/Q105427144,Franklin D. Wilson,1942,male
http://www.wikidata.org/entity/Q105427257,Leo Driedger,1928,male
http://www.wikidata.org/entity/Q105427361,Roy Boyne,1947,male
http://www.wikidata.org/entity/Q105429443,Frederic Maatouk,1949,male
http://www.wikidata.org/entity/Q105444267,Keiti Klyavin,1987,female
http://www.wikidata.org/entity/Q105451088,Ricardo Llamas,1966,male
http://www.wikidata.org/entity/Q105452991,David Horton Smith,1939,male
http://www.wikidata.org/entity/Q105479852,Julie Horney,1948,female
http://www.wikidata.org/entity/Q105488943,Bernard Sterling Mason,1896,male
http://www.wikidata.org/entity/Q105489273,Herbert Grymer,1945,male
http://www.wikidata.org/entity/Q105497781,Mary Margaret Fonow,1949,female
http://www.wikidata.org/entity/Q105514871,Angelika Paseka,1957,female
http://www.wikidata.org/entity/Q105530478,Jerzy Krzyszkowski,1958,male
http://www.wikidata.org/entity/Q1055384,Barna Horváth,1896,male
http://www.wikidata.org/entity/Q105550678,Jean Marie Kohler,1936,male
http://www.wikidata.org/entity/Q105550823,Marcello Dei,1935,male
http://www.wikidata.org/entity/Q1055523,Júlia Horváth,1954,female
http://www.wikidata.org/entity/Q105569527,,1920,male
http://www.wikidata.org/entity/Q105585396,René Larouche,1942,male
http://www.wikidata.org/entity/Q105617150,Lerna Ekmekçioğlu,1979,female
http://www.wikidata.org/entity/Q105619916,Natascha Nisic,1977,female
http://www.wikidata.org/entity/Q105620824,Domenico Secondulfo,1950,male
http://www.wikidata.org/entity/Q105620885,Maie Kiisel,1979,female
http://www.wikidata.org/entity/Q105631611,Zalman Isaakovich Levin,1923,male
http://www.wikidata.org/entity/Q105646335,Belinda Wheaton,1966,female
http://www.wikidata.org/entity/Q105658000,Jennifer Lee,1968,female
http://www.wikidata.org/entity/Q105659041,Violeta Granera,1952,female
http://www.wikidata.org/entity/Q1056596,Andor Huszár,1926,male
http://www.wikidata.org/entity/Q105661,Franz Schultheis,1953,male
http://www.wikidata.org/entity/Q10567233,Huang Huajie,1901,male
http://www.wikidata.org/entity/Q105672609,Murray S. Davis,1940,male
http://www.wikidata.org/entity/Q105673920,Marine Quennehen,1991,female
http://www.wikidata.org/entity/Q105674313,Adam Rosół,1951,male
http://www.wikidata.org/entity/Q105677319,Denis O'Hearn,1953,male
http://www.wikidata.org/entity/Q105681843,Alevtina Parygina,1936,female
http://www.wikidata.org/entity/Q105687200,Irwin Deutscher,1923,male
http://www.wikidata.org/entity/Q105695863,Carmen Renee Berry,1953,female
http://www.wikidata.org/entity/Q105711164,Hisakazu Okamura,1955,male
http://www.wikidata.org/entity/Q105711246,Mikio Matsumoto,1927,male
http://www.wikidata.org/entity/Q105715316,Beatrice Surano,1989,female
http://www.wikidata.org/entity/Q105715839,Dénes Némedi,1942,male
http://www.wikidata.org/entity/Q105715957,Robert Alun Jones,1943,male
http://www.wikidata.org/entity/Q105717806,Cheng Boqing,1966,male
http://www.wikidata.org/entity/Q105718318,Gu Bao,1916,male
http://www.wikidata.org/entity/Q105721670,Jean-Michel Schlosser,1960,male
http://www.wikidata.org/entity/Q105723397,Catarina Alves Costa,1967,female
http://www.wikidata.org/entity/Q105724766,Denis Colombi,1983,male
http://www.wikidata.org/entity/Q105725105,Gideon Sjoberg,1922,male
http://www.wikidata.org/entity/Q105741,Heiner Keupp,1943,male
http://www.wikidata.org/entity/Q105745238,N. J. Demerath III,1936,male
http://www.wikidata.org/entity/Q105753823,Hidajet Repovac,1945,male
http://www.wikidata.org/entity/Q105756671,Gary Hamilton,1943,male
http://www.wikidata.org/entity/Q105759674,Heather Dalmage,1965,female
http://www.wikidata.org/entity/Q105760571,Nancy J. Mezey,1965,female
http://www.wikidata.org/entity/Q105760970,Donileen Loseke,1947,female
http://www.wikidata.org/entity/Q105761380,Marlese Durr,1953,female
http://www.wikidata.org/entity/Q105762094,Wendy Simonds,1962,female
http://www.wikidata.org/entity/Q105773248,JoAnn L. Miller,1949,female
http://www.wikidata.org/entity/Q105773408,Kathleen Ferraro,1951,female
http://www.wikidata.org/entity/Q105783854,Pamela A. Roby,1942,female
http://www.wikidata.org/entity/Q105788720,Richard Martinus Emge,1921,male
http://www.wikidata.org/entity/Q105799214,James William Neuliep,1957,male
http://www.wikidata.org/entity/Q105810627,Dana Giesecke,1974,female
http://www.wikidata.org/entity/Q105816030,Albert Hermalin,1928,male
http://www.wikidata.org/entity/Q105816279,John Berry Biesanz,1913,male
http://www.wikidata.org/entity/Q105820980,Marta Vohlídalová,1981,female
http://www.wikidata.org/entity/Q105822443,Graham Charles Kinloch,1943,male
http://www.wikidata.org/entity/Q105822485,Maria Beatriz Nizza da Silva,1938,female
http://www.wikidata.org/entity/Q105822490,Jennifer Lorna Hockey,1946,female
http://www.wikidata.org/entity/Q105833887,Manuel Diégues Júnior,1912,male
http://www.wikidata.org/entity/Q105836601,Aida Bosch,1964,female
http://www.wikidata.org/entity/Q105840008,Manuel Rodríguez Carrajo,1926,male
http://www.wikidata.org/entity/Q105840047,Lisa Laskow Lahey,1955,female
http://www.wikidata.org/entity/Q105840219,Gwyn Kirk,1945,female
http://www.wikidata.org/entity/Q10585168,Mike Featherstone,1946,male
http://www.wikidata.org/entity/Q105857711,Ana Paula Marques,1967,female
http://www.wikidata.org/entity/Q105876,Horst-Eberhard Richter,1923,male
http://www.wikidata.org/entity/Q105882381,John William Smith,1938,male
http://www.wikidata.org/entity/Q105882856,Patricia Ticineto Clough,1945,female
http://www.wikidata.org/entity/Q1058961,Chaim I. Waxman,1941,male
http://www.wikidata.org/entity/Q105899958,Stephen Harold Riggins,1946,male
http://www.wikidata.org/entity/Q105906305,Simon Dinitz,1926,male
http://www.wikidata.org/entity/Q105907060,Annette Spellerberg,1960,female
http://www.wikidata.org/entity/Q105910698,Axel Van den Berg,1950,male
http://www.wikidata.org/entity/Q105913460,Ana Nunes de Almeida,1957,female
http://www.wikidata.org/entity/Q105916051,Anália Torres,1954,female
http://www.wikidata.org/entity/Q105923422,Frank R. Scarpitti,1936,male
http://www.wikidata.org/entity/Q105925079,Clarence Schultz,1924,male
http://www.wikidata.org/entity/Q105945764,Maria Immacolata Macioti,1942,female
http://www.wikidata.org/entity/Q105953812,Aleksandra Boldin,1972,female
http://www.wikidata.org/entity/Q105965417,Ângela Benoliel Coutinho,1973,female
http://www.wikidata.org/entity/Q105965475,Luis Armando Gandin,1967,male
http://www.wikidata.org/entity/Q105967634,Ken H. Bazzell,1928,male
http://www.wikidata.org/entity/Q105972499,,1945,female
http://www.wikidata.org/entity/Q105973258,Geoffrey Lawrence,1950,male
http://www.wikidata.org/entity/Q105989565,Serras e Silva,1868,male
http://www.wikidata.org/entity/Q105992250,Kazimierz Krzysztofek,1945,male
http://www.wikidata.org/entity/Q106008843,Irène Nahoum,1950,female
http://www.wikidata.org/entity/Q106049109,Maria do Mar Pereira,1982,female
http://www.wikidata.org/entity/Q106072121,Alberto Milano,1947,male
http://www.wikidata.org/entity/Q106075805,,1935,male
http://www.wikidata.org/entity/Q106076829,,1961,female
http://www.wikidata.org/entity/Q106078415,John Robert Weeks,1944,male
http://www.wikidata.org/entity/Q106080483,Menachem Rosner,1922,male
http://www.wikidata.org/entity/Q10609494,Martin Markel,1968,male
http://www.wikidata.org/entity/Q106107416,Lars Skov Henriksen,1961,male
http://www.wikidata.org/entity/Q106112201,Jacques Vachon,1941,male
http://www.wikidata.org/entity/Q106121000,Henry Joseph Meyer,1913,male
http://www.wikidata.org/entity/Q106122320,Pip Williams,1969,female
http://www.wikidata.org/entity/Q106122537,Robert L. Powell,1956,male
http://www.wikidata.org/entity/Q106133888,Josef Falke,1949,male
http://www.wikidata.org/entity/Q106144942,Ildikó Szabó,1946,female
http://www.wikidata.org/entity/Q106161,Dirk Kaesler,1944,male
http://www.wikidata.org/entity/Q106162833,Noortje Thijssen,1983,female
http://www.wikidata.org/entity/Q1061645,Chancellor Williams,1893,male
http://www.wikidata.org/entity/Q1061844,Roberto Pinotti,1944,male
http://www.wikidata.org/entity/Q106192224,Anna Odrowąż-Coates,1979,female
http://www.wikidata.org/entity/Q106201399,Ernesto Savona,1943,male
http://www.wikidata.org/entity/Q106206103,Sandra Kostner,1974,female
http://www.wikidata.org/entity/Q106209540,Alain Massot,1946,male
http://www.wikidata.org/entity/Q106215513,Barbara Pasamonik,1969,female
http://www.wikidata.org/entity/Q106224682,Delbert S. Elliott,1933,male
http://www.wikidata.org/entity/Q106240292,Jean Rossiaud,1960,male
http://www.wikidata.org/entity/Q106245599,Giuliano Della Pergola,1938,male
http://www.wikidata.org/entity/Q106249336,Irati Mogollón García,1991,female
http://www.wikidata.org/entity/Q106259127,Ivan Hubert Light,1941,male
http://www.wikidata.org/entity/Q106261,Song Du-yul,1944,male
http://www.wikidata.org/entity/Q106263884,Catherine Richmond,1938,female
http://www.wikidata.org/entity/Q106282626,Isabelle Ferreras,1975,female
http://www.wikidata.org/entity/Q106283195,Rubén Tamboleo,1987,male
http://www.wikidata.org/entity/Q106284526,Patricia Fernandez-Kelly,1948,female
http://www.wikidata.org/entity/Q106322831,Ivan Pupolizio,1974,male
http://www.wikidata.org/entity/Q106322838,Gábor Juhász,1968,male
http://www.wikidata.org/entity/Q106322981,Hejo Manderscheid,1954,male
http://www.wikidata.org/entity/Q106324023,María Rosaria Ferrarese,1948,female
http://www.wikidata.org/entity/Q106330043,Paul Allen Beck,1944,male
http://www.wikidata.org/entity/Q1063509,Charles A. Ellwood,1873,male
http://www.wikidata.org/entity/Q106352878,Roy Gigengack,1963,male
http://www.wikidata.org/entity/Q106354186,Leda Dobrinja,1954,female
http://www.wikidata.org/entity/Q106359481,Gérard Le Coat,1928,male
http://www.wikidata.org/entity/Q106362675,Gerrit Huizer,1929,male
http://www.wikidata.org/entity/Q106366589,Yuliya Slutskaya,1964,female
http://www.wikidata.org/entity/Q106366733,Nicolas Imbert,1996,male
http://www.wikidata.org/entity/Q106369203,Oscar Alvarez Andrews,1897,male
http://www.wikidata.org/entity/Q106378378,Piet Konings,1943,male
http://www.wikidata.org/entity/Q106378391,Bernard Mambéké-Boucher,1919,male
http://www.wikidata.org/entity/Q106390741,Jacques Hersh,1935,male
http://www.wikidata.org/entity/Q106395757,,1950,male
http://www.wikidata.org/entity/Q106409781,Bruno Cousin,1979,male
http://www.wikidata.org/entity/Q106409806,Camila Giorgetti,1972,female
http://www.wikidata.org/entity/Q106414886,Muriel Darmon,1973,female
http://www.wikidata.org/entity/Q106419002,Lesław Haber,1943,male
http://www.wikidata.org/entity/Q106436314,Tomke König,1966,female
http://www.wikidata.org/entity/Q106436368,Bruce A Thyer,1953,male
http://www.wikidata.org/entity/Q106439277,Alan O'Connor,1900,male
http://www.wikidata.org/entity/Q106440772,Julienne Anoko,1968,female
http://www.wikidata.org/entity/Q106454195,Michał Żmigrodzki,1848,male
http://www.wikidata.org/entity/Q106454554,Jan Tomasz Lipski,1953,male
http://www.wikidata.org/entity/Q106460746,Frank Welz,1960,male
http://www.wikidata.org/entity/Q106462951,Sergio Brancato,1960,male
http://www.wikidata.org/entity/Q106466446,Norman Ryder,1923,male
http://www.wikidata.org/entity/Q106466625,Umberto Melotti,1940,male
http://www.wikidata.org/entity/Q106479916,Ken'ya Numata,1944,male
http://www.wikidata.org/entity/Q106510945,Margaret Diane LeCompte,1950,female
http://www.wikidata.org/entity/Q106514849,Rolando Breña Pantoja,1944,male
http://www.wikidata.org/entity/Q106514947,Curtis D. LeBaron,1963,male
http://www.wikidata.org/entity/Q106515193,Elvira Pilar Rissech,1937,female
http://www.wikidata.org/entity/Q106516899,Jean-François Obembé,1947,male
http://www.wikidata.org/entity/Q106521041,Anna E. Kubiak,1962,female
http://www.wikidata.org/entity/Q106537482,Johann Josef Hagen,1943,male
http://www.wikidata.org/entity/Q106547154,Laura Bovone,1946,female
http://www.wikidata.org/entity/Q106557628,Cristina Ruiz Bujedo,1969,female
http://www.wikidata.org/entity/Q106557629,Francisco Javier Ruiz Egaña,1976,male
http://www.wikidata.org/entity/Q1065595,Charles Murray,1943,male
http://www.wikidata.org/entity/Q106563980,Pierre Roberge,1944,male
http://www.wikidata.org/entity/Q106568135,Encarnación Gutiérrez Rodríguez,1964,female
http://www.wikidata.org/entity/Q106574160,Barbara Lischetti,1954,female
http://www.wikidata.org/entity/Q106574308,Maksim Shugaley,1966,male
http://www.wikidata.org/entity/Q106579542,Antonio David Cattani,1952,male
http://www.wikidata.org/entity/Q1065810,Charles Price Loomis,1905,male
http://www.wikidata.org/entity/Q1065856,Charles R. Tittle,1939,male
http://www.wikidata.org/entity/Q106594470,Nona Glazer,1932,female
http://www.wikidata.org/entity/Q106595571,Henk Garretsen,1951,male
http://www.wikidata.org/entity/Q106595572,Paul van Seters,1948,male
http://www.wikidata.org/entity/Q1065979,Charles Spurgeon Johnson,1893,male
http://www.wikidata.org/entity/Q106602203,Thomas Müller-Schneider,1961,male
http://www.wikidata.org/entity/Q106603629,Howard Williamson,1954,male
http://www.wikidata.org/entity/Q106610584,Sanaa El Aji,1977,female
http://www.wikidata.org/entity/Q106614123,Carmen Tatschmurat,1950,female
http://www.wikidata.org/entity/Q106614541,John Eric Nordskog,1893,male
http://www.wikidata.org/entity/Q106614544,Blanca Guifarro,1946,female
http://www.wikidata.org/entity/Q106614843,Nathalie Bajos,1961,female
http://www.wikidata.org/entity/Q106615088,Augusto Makuta Nkondo,1948,male
http://www.wikidata.org/entity/Q106615408,Harriet Ward,1948,female
http://www.wikidata.org/entity/Q106615819,Ceridwen Roberts,1947,female
http://www.wikidata.org/entity/Q106621488,Emanuel Jehuda De Kadt,1933,male
http://www.wikidata.org/entity/Q106622539,Hernan Godoy Urzua,1920,male
http://www.wikidata.org/entity/Q106626484,Franz Lehner,1946,male
http://www.wikidata.org/entity/Q106629777,Kath Woodward,1948,female
http://www.wikidata.org/entity/Q106632699,Emmanuel Beaubatie,1986,trans man
http://www.wikidata.org/entity/Q106635281,Nemesio Montiel,1943,male
http://www.wikidata.org/entity/Q106638409,Valerie Walkerdine,1947,female
http://www.wikidata.org/entity/Q106638442,Paul Atkinson,1947,male
http://www.wikidata.org/entity/Q106639877,Gerard Dekker,1931,male
http://www.wikidata.org/entity/Q106640767,Thomas Brante,1947,male
http://www.wikidata.org/entity/Q106641226,Hristo Todorov,1881,male
http://www.wikidata.org/entity/Q106642011,Vicki Kirby,1950,female
http://www.wikidata.org/entity/Q106647963,Stefan Bender,1964,male
http://www.wikidata.org/entity/Q106651375,Jo Beall,1952,female
http://www.wikidata.org/entity/Q106661969,Piotr Pietucha,1954,male
http://www.wikidata.org/entity/Q106675037,Severyn Ten Haut Bruyn,1927,male
http://www.wikidata.org/entity/Q106684754,Carola Frege,1965,female
http://www.wikidata.org/entity/Q106690802,Bob Herman,1928,male
http://www.wikidata.org/entity/Q106694,Nico Stehr,1942,male
http://www.wikidata.org/entity/Q106696881,Frida Ohlsson Sandahl,1980,female
http://www.wikidata.org/entity/Q106698071,Nicole Boucher,1949,female
http://www.wikidata.org/entity/Q106719037,Enrico Capo,1929,male
http://www.wikidata.org/entity/Q1067264,Charlotte Lütkens,1896,female
http://www.wikidata.org/entity/Q106726964,Fran Tonkiss,1968,female
http://www.wikidata.org/entity/Q106728995,Ercole Giap Parini,1968,male
http://www.wikidata.org/entity/Q106729761,José Enrique Rodríguez Ibáñez,1948,male
http://www.wikidata.org/entity/Q106765300,Jonas Lindblom,1967,male
http://www.wikidata.org/entity/Q106803116,Matxalen Legarreta,1977,female
http://www.wikidata.org/entity/Q106804830,Vincent Kaufmann,1969,male
http://www.wikidata.org/entity/Q106832794,Ivan Gololobov,1975,male
http://www.wikidata.org/entity/Q106836135,Raúl Allaín,1989,male
http://www.wikidata.org/entity/Q106847101,Armando Bartra,1941,male
http://www.wikidata.org/entity/Q106854777,Galina Nikolaevna Sokolova,1935,female
http://www.wikidata.org/entity/Q106862463,Peter Halfpenny,1945,male
http://www.wikidata.org/entity/Q106878850,Walter R. Allen,1949,male
http://www.wikidata.org/entity/Q106881269,Nicolas de Bremond d'Ars,1955,male
http://www.wikidata.org/entity/Q106892691,Tomás Vodanovic,1990,male
http://www.wikidata.org/entity/Q106908284,David Janovy,1934,male
http://www.wikidata.org/entity/Q106917258,Mitchell L. Stevens,1966,male
http://www.wikidata.org/entity/Q106917391,Amy Adamczyk,1974,female
http://www.wikidata.org/entity/Q106917577,Steven Hitlin,1974,male
http://www.wikidata.org/entity/Q106917809,Karida Brown,1982,female
http://www.wikidata.org/entity/Q106921212,Elisabeth Ben David-Hindler,1949,female
http://www.wikidata.org/entity/Q106940959,Norbert Kutalek,1933,male
http://www.wikidata.org/entity/Q106962378,Lenka Simerská,1976,female
http://www.wikidata.org/entity/Q106982892,Markéta Šetinová,1989,female
http://www.wikidata.org/entity/Q106983070,Jakub Mlynář,1984,male
http://www.wikidata.org/entity/Q106983084,Karel Čada,1979,male
